Year	Day	Time	OutHum	WindSpeed	Rain	SolarRad	TempOut	Activa	Reactiva
2015	226	1	91	0	0	0	21.7777777777778	2229.47076813223	-6119.43842033651
2015	226	1.5	96	0	0	0	21.1666666666667	2214.95482600963	-6129.80099321059
2015	226	2	98	0	0.01	0	21	2201.49424457112	-6139.41017013524
2015	226	2.5	100	1	0.01	0	20.3888888888889	2216.37335835981	-6128.78833797066
2015	226	3	100	1	0	0	20.5	2229.47076813223	-6119.43842033651
2015	226	3.5	100	0	0	0	20.2222222222222	2218.20665115905	-6127.47959548111
2015	226	4	100	0	0	0	20.2222222222222	2247.57322455413	-6106.51552340792
2015	226	4.5	100	1	0	0	20.1111111111111	2410.43335584139	-5990.2536945516
2015	226	5	100	0	0	0	20.2777777777778	2823.56047434181	-5695.33243931646
2015	226	5.5	100	0	0	0	20.3333333333333	3526.87432629571	-5193.2540359538
2015	226	6	100	0	0	0	20.4444444444444	4228.96936382376	-4692.04571413328
2015	226	6.5	100	0	0	10	20.3888888888889	4647.88724275517	-4392.99057792399
2015	226	7	100	0	0	44	20.6111111111111	4870.78372787289	-4233.87027757422
2015	226	7.5	98	0	0	97	21.0555555555556	5033.75351934563	-4117.53016501755
2015	226	8	96	0	0	129	21.5	5099.53294993142	-4070.57185274933
2015	226	8.5	94	0	0	202	22.7777777777778	5015.73119956664	-4130.39585437429
2015	226	9	89	0	0	363	23.2222222222222	4842.80720431177	-4253.84202737295
2015	226	9.5	88	0	0	416	24	4683.64603593817	-4367.46325788384
2015	226	10	86	1	0	536	24.7777777777778	4697.98755293659	-4357.22520280166
2015	226	10.5	81	1	0	494	25.5	4954.14711152047	-4174.35921513118
2015	226	11	80	2	0	425	25.5	5097.88727207489	-4071.74666156102
2015	226	11.5	78	1	0	718	26.2777777777778	4833.08262374866	-4260.78416546526
2015	226	12	76	1	0	590	26.7222222222222	4518.60866657413	-4485.27936327586
2015	226	12.5	77	0	0	267	26.4444444444444	4574.94137389184	-4445.06483363366
2015	226	13	75	0	0	302	26.7777777777778	5013.95770139154	-4131.6619109572
2015	226	13.5	73	1	0	417	27.7222222222222	5674.67491128936	-3659.99219920883
2015	226	14	73	3	0	560	28	6113.27050955774	-3346.88962474835
2015	226	14.5	67	4	0	662	29.0555555555556	6017.53133168906	-3415.23546129063
2015	226	15	67	6	0	497	28.8888888888889	5884.52128749921	-3510.18804957325
2015	226	15.5	68	6	0	391	27.8333333333333	6148.18880387654	-3321.96231610652
2015	226	16	72	8	0	273	26.9444444444444	6180.74330167573	-3298.72246346906
2015	226	16.5	74	10	0	191	26.0555555555556	5401.60271986167	-3854.93169811656
2015	226	17	76	10	0	146	25.2222222222222	4480.7580758738	-4512.29996594473
2015	226	17.5	77	10	0	53	24.5555555555556	4150.29478301544	-4748.20955593411
2015	226	18	77	8	0	22	24.5	4140.1027595708	-4755.48538996454
2015	226	18.5	77	9	0	3	24.2222222222222	4038.97383104077	-4827.67883650207
2015	226	19	79	8	0	0	23.8888888888889	3873.50294681193	-4945.8044174583
2015	226	19.5	80	9	0	0	23.5	3740.18117473549	-5040.9795405867
2015	226	20	79	7	0	0	23.6111111111111	3577.28093263541	-5157.27000356248
2015	226	20.5	78	5	0	0	23.9444444444444	3306.36841864419	-5350.66776204228
2015	226	21	77	3	0	0	24.0555555555556	2940.40360215589	-5611.92101368648
2015	226	21.5	80	1	0	0	23.9444444444444	2537.41129016934	-5899.60728064613
2015	226	22	82	0	0	0	23.1111111111111	2244.28186884106	-6108.8651410313
2015	226	22.5	81	2	0	0	23.5	2172.09833721341	-6160.39518300048
2015	226	23	83	2	0	0	23.2777777777778	2199.84856671458	-6140.58497894693
2015	226	23.5	86	0	0	0	22.7222222222222	2188.87056047075	-6148.42190670215
2015	227	0	89	0	0	0	21.7222222222222	2161.99797601425	-6167.6055816158
2015	227	0.5	92	0	0	0	21.2777777777778	2165.15888971242	-6165.34908332796
2015	227	1	92	0	0	0	21.1666666666667	2175.16339886654	-6158.20711112228
2015	227	1.5	92	0	0	0	21.2222222222222	2164.24081237468	-6166.00447608415
2015	227	2	92	0	0	0	21.2777777777778	2155.4152645881	-6172.30481686256
2015	227	2.5	92	0	0	0	21.2777777777778	2170.230980349	-6161.72824298556
2015	227	3	95	0	0	0	20.7777777777778	2173.51772101	-6159.38191993397
2015	227	3.5	98	1	0.01	0	20.3888888888889	2146.15983712909	-6178.91203813106
2015	227	4	100	1	0.14	0	19.1666666666667	2189.97449957536	-6147.63383181707
2015	227	4.5	100	1	0	0	19	2394.64502599397	-6001.52459362395
2015	227	5	100	0	0	0	19.1111111111111	2680.38650082316	-5797.54080593348
2015	227	5.5	100	0	0	0	19.3888888888889	2941.2675585525	-5611.30425653462
2015	227	6	100	0	0	0	19.2777777777778	3136.2392670837	-5472.11876509538
2015	227	6.5	100	0	0	15	19.2222222222222	3261.56839075927	-5382.64939642723
2015	227	7	100	0	0	82	19.8888888888889	3397.90204627296	-5285.32416403668
2015	227	7.5	100	0	0	138	20.4444444444444	3644.29931016596	-5109.42723764367
2015	227	8	99	0	0	271	21.8888888888889	4089.08674601818	-4791.90446312693
2015	227	8.5	88	0	0	466	23.4444444444444	4719.91286818215	-4341.57326129484
2015	227	9	88	1	0	488	24.5	5132.44650706215	-4047.07567651553
2015	227	9.5	86	2	0	636	24.7222222222222	5018.86881496274	-4128.15598816938
2015	227	10	81	1	0	682	25.5	4849.38991573792	-4249.14279212619
2015	227	10.5	78	1	0	587	26.4444444444444	5072.7742811099	-4089.67420610224
2015	227	11	78	2	0	530	26.2222222222222	5273.97480272427	-3946.0421187102
2015	227	11.5	80	1	0	354	26.1111111111111	5023.30617394422	-4124.98826709239
2015	227	12	75	1	0	662	27.3888888888889	4696.34187508005	-4358.40001161335
2015	227	12.5	75	1	0	497	28.5555555555556	4728.69998769285	-4335.3003535143
2015	227	13	69	1	0	850	29	4990.91821140003	-4148.10923432086
2015	227	13.5	70	1	0	484	28.6111111111111	5251.41987833825	-3962.14352264563
2015	227	14	67	1	0	410	29.6111111111111	5435.25123266482	-3830.91085516459
2015	227	14.5	70	1	0	255	27.8333333333333	5523.55785794197	-3767.87093450566
2015	227	15	70	3	0	295	28.1111111111111	5565.25978333118	-3738.10095904109
2015	227	15.5	67	7	0	622	28.6666666666667	5627.90521432071	-3693.3799317475
2015	227	16	68	5	0	301	28.1666666666667	5785.78061610703	-3580.67657827464
2015	227	16.5	72	6	0	143	27.1111111111111	6028.02225996111	-3407.74624647993
2015	227	17	74	8	0	104	26.1111111111111	5996.42738174367	-3430.30105037833
2015	227	17.5	77	7	0	48	25.3888888888889	5422.31381945493	-3840.14655520095
2015	227	18	79	8	0	60	24.8888888888889	4742.42085506306	-4325.50536488603
2015	227	18.5	80	9	0	3	24.3888888888889	4418.83466740116	-4556.50555918073
2015	227	19	81	8	0	0	24	4309.60757879403	-4634.48008236048
2015	227	19.5	82	8	0	0	23.8888888888889	4162.11051747348	-4739.77459467923
2015	227	20	82	9	0	0	23.6666666666667	3885.02269180768	-4937.58075577647
2015	227	20.5	82	9	0	0	23.6666666666667	3455.72399381823	-5244.04650254574
2015	227	21	83	8	0	0	23.5	2965.08877000393	-5594.29888151113
2015	227	21.5	82	7	0	0	23.5555555555556	2530.35723823706	-5904.64299424904
2015	227	22	81	6	0	0	23.6111111111111	2260.73864740642	-6097.1170529144
2015	227	22.5	82	4	0	0	23.5	2213.46965810144	-6130.86121793103
2015	227	23	82	4	0	0	23.4444444444444	2245.92754669759	-6107.69033221961
2015	227	23.5	88	1	0	0	22.5	2213.9324098547	-6130.53087087362
2015	228	0	91	1	0	0	21.8888888888889	2166.93500958386	-6164.08115518073
2015	228	0.5	92	0	0	0	21.5	2175.14824382199	-6158.2179299346
2015	228	1	93	0	0	0	21.2222222222222	2198.20288885805	-6141.75978775862
2015	228	1.5	93	0	0	0	21.1111111111111	2188.29386053744	-6148.83359855342
2015	228	2	94	0	0	0	20.9444444444444	2178.45475457961	-6155.8574934989
2015	228	2.5	94	0	0	0	20.9444444444444	2200.62069568089	-6140.03377513157
2015	228	3	99	1	0	0	20.6666666666667	2201.49424457112	-6139.41017013524
2015	228	3.5	100	2	0.04	0	19.7777777777778	2151.95029044014	-6174.77837640226
2015	228	4	100	0	0	0	19.8333333333333	2204.78560028419	-6137.06055251186
2015	228	4.5	100	1	0	0	20	2492.7015699513	-5931.52444661621
2015	228	5	100	0	0	0	19.7222222222222	2886.09623289019	-5650.68970447224
2015	228	5.5	100	0	0	0	19.6666666666667	3234.64133888941	-5401.8719542832
2015	228	6	100	0	0	0	19.5555555555556	3567.40686549619	-5164.31885643262
2015	228	6.5	100	0	0	6	19.5555555555556	3967.50437981467	-4878.69911409381
2015	228	7	100	0	0	35	19.5555555555556	4554.81357941793	-4459.43356941868
2015	228	7.5	100	0	0	80	20.1111111111111	5332.14949522915	-3904.5126412972
2015	228	8	100	1	0	218	21.3333333333333	5797.30036110279	-3572.45291659281
2015	228	8.5	96	1	0	313	22.2222222222222	5562.55240831447	-3740.03368725612
2015	228	9	92	0	0	267	23.1111111111111	5203.21065489321	-3996.55889761286
2015	228	9.5	89	1	0	461	23.8888888888889	5276.82278491057	-3944.00901450653
2015	228	10	81	1	0	701	25.5	5306.88835985499	-3922.5459424764
2015	228	10.5	80	1	0	732	25.5555555555556	4780.02099104961	-4298.66355565691
2015	228	11	76	1	0	698	26.0555555555556	4069.33861173974	-4806.00216886721
2015	228	11.5	75	1	0	456	26.6111111111111	3693.30644577864	-5074.44225286989
2015	228	12	73	1	0	520	27.1111111111111	3865.27455752925	-4951.67846151675
2015	228	12.5	66	1	0	914	29.5	4601.9449560133	-4425.78764271961
2015	228	13	65	2	0	772	29.5	5438.54258837789	-3828.56123754121
2015	228	13.5	63	1	0	854	30.3888888888889	5911.57435606655	-3490.87553150664
2015	228	14	61	2	0	824	30.1111111111111	6044.15203958322	-3396.23159483933
2015	228	14.5	63	1	0	542	29.7222222222222	5980.9663486845	-3441.33830035019
2015	228	15	66	3	0	446	29.5	5866.41883107731	-3523.11094650183
2015	228	15.5	68	7	0	344	28.6666666666667	5808.02338612027	-3564.79801364296
2015	228	16	69	5	0	315	28.7777777777778	5766.0324818286	-3594.77428401492
2015	228	16.5	72	5	0	157	27.5	5683.67691635593	-3653.56588993264
2015	228	17	73	8	0	175	26.7222222222222	5583.36223975308	-3725.1780621125
2015	228	17.5	77	9	0	66	25.5555555555556	5491.8762708846	-3790.48763770519
2015	228	18	79	9	0	21	24.6111111111111	5374.36115197297	-3874.37878119711
2015	228	18.5	80	8	0	2	24.1666666666667	5205.3256869864	-3995.04902839379
2015	228	19	79	8	0	0	24.2777777777778	5058.39100351802	-4099.94207304157
2015	228	19.5	82	9	0	0	23.6666666666667	4958.33518247407	-4171.36945462566
2015	228	20	82	9	0	0	23.5555555555556	4635.45179438821	-4401.86793764588
2015	228	20.5	82	9	0	0	23.4444444444444	3886.52258046504	-4936.51002227646
2015	228	21	82	8	0	0	23.4444444444444	3068.76647496571	-5520.28592637466
2015	228	21.5	82	6	0	0	23.4444444444444	2573.67006874025	-5873.7230333756
2015	228	22	81	7	0	0	23.6666666666667	2369.35338593781	-6019.57967134287
2015	228	22.5	80	4	0	0	23.7777777777778	2322.82110025033	-6052.79792182646
2015	228	23	80	2	0	0	23.9444444444444	2319.98305024173	-6054.82393569357
2015	228	23.5	89	0	0	0	22.3333333333333	2280.81311751838	-6082.78638407551
2015	229	0	90	0	0	0	22.0555555555556	2242.63619098452	-6110.03994984299
2015	229	0.5	91	1	0	0	22.2777777777778	2250.83538156586	-6104.1867500169
2015	229	1	91	0	0	0	22.3888888888889	2265.67568097603	-6093.59262647933
2015	229	1.5	92	0	0	0	21.8888888888889	2245.30658620532	-6108.13362059172
2015	229	2	94	0	0	0	21.5555555555556	2224.53373456262	-6122.96284677158
2015	229	2.5	94	0	0	0	21.2222222222222	2241.24074674571	-6111.03612304996
2015	229	3	96	0	0	0	20.8333333333333	2268.9670366891	-6091.24300885595
2015	229	3.5	97	0	0	0	20.6666666666667	2275.37548386872	-6086.6681765545
2015	229	4	97	0	0	0	20.6111111111111	2268.9670366891	-6091.24300885595
2015	229	4.5	98	0	0	0	20.3888888888889	2291.01338192453	-6075.50466702601
2015	229	5	99	0	0	0	20.2777777777778	2473.03109089959	-5945.56671620641
2015	229	5.5	98	0	0	0	20.2222222222222	2899.91143356818	-5640.82737362341
2015	229	6	99	0	0	0	19.9444444444444	3379.79958985106	-5298.24706096527
2015	229	6.5	100	0	0	10	19.8888888888889	3689.63815765382	-5077.06095324052
2015	229	7	99	0	0	46	20.1111111111111	3758.30549685439	-5028.0410342766
2015	229	7.5	98	0	0	71	20.8333333333333	3583.67215019279	-5152.70747106317
2015	229	8	94	0	0	232	22.0555555555556	3287.64162988503	-5364.03635441991
2015	229	8.5	90	0	0	241	23.0555555555556	3002.43136647709	-5567.64092338536
2015	229	9	85	0	0	474	24.4444444444444	2777.4814943588	-5728.22708604378
2015	229	9.5	78	1	0	574	25.5555555555556	2641.46802518722	-5825.32374530588
2015	229	10	75	1	0	672	26.2222222222222	2622.78777584439	-5838.65911434263
2015	229	10.5	70	1	0	754	27.3888888888889	2724.04517415344	-5766.37395640008
2015	229	11	66	1	0	819	28.6111111111111	2844.95428647678	-5680.05992476449
2015	229	11.5	65	2	0	928	29.2777777777778	2892.73114979539	-5645.95320102225
2015	229	12	66	2	0	395	28.5	2907.49004502516	-5635.41718992027
2015	229	12.5	64	1	0	594	29.5	2947.75783019409	-5606.67101176894
2015	229	13	60	2	0	902	30.7222222222222	3012.81342784348	-5560.22942597212
2015	229	13.5	59	5	0	896	30.7222222222222	3084.34778865654	-5509.16281102801
2015	229	14	59	7	0	860	30.5	3132.94791137062	-5474.46838271876
2015	229	14.5	59	8	0	764	30.2222222222222	3149.25509657314	-5462.82708561211
2015	229	15	61	8	0	687	29.7222222222222	3215.23180419744	-5415.72794213426
2015	229	15.5	63	10	0	618	28.8888888888889	3361.52529389857	-5311.2926298943
2015	229	16	66	11	0	500	27.8888888888889	3322.20086487229	-5339.36536937442
2015	229	16.5	69	14	0	435	26.7777777777778	2903.80138240491	-5638.05043514042
2015	229	17	73	12	0	277	25.4444444444444	2499.36193660417	-5926.76977521937
2015	229	17.5	75	13	0	114	24.8888888888889	2482.60912787745	-5938.72919196338
2015	229	18	78	11	0	51	24.2222222222222	2563.54337300909	-5880.95223156346
2015	229	18.5	78	9	0	3	24.1666666666667	2411.0482112435	-5989.81476445271
2015	229	19	78	10	0	0	24.1111111111111	2193.26585528844	-6145.28421419369
2015	229	19.5	79	10	0	0	23.7777777777778	2132.10596704535	-6188.94474917906
2015	229	20	79	9	0	0	23.7777777777778	2165.28933172732	-6165.25596399242
2015	229	20.5	79	7	0	0	23.8333333333333	2184.74097839018	-6151.36991344453
2015	229	21	80	9	0	0	23.5555555555556	2183.39178814922	-6152.33306706383
2015	229	21.5	82	8	0	0	23.2777777777778	2177.44199580836	-6156.58047699403
2015	229	22	85	10	0	0	22.8888888888889	2175.16339886654	-6158.20711112228
2015	229	22.5	82	7	0	0	23.3333333333333	2179.92234103124	-6154.80981974645
2015	229	23	81	5	0	0	23.4444444444444	2183.39178814922	-6152.33306706383
2015	229	23.5	83	6	0	0	22.7222222222222	2177.91707191776	-6156.2413318829
2015	230	0	87	4	0	0	22.5555555555556	2170.22636529693	-6161.73153755735
2015	230	0.5	87	2	0	0	22.2777777777778	2167.00102458343	-6164.03402870157
2015	230	1	85	0	0	0	22.3333333333333	2160.35229815771	-6168.78039042749
2015	230	1.5	81	0	0	0	22.5555555555556	2143.14059359558	-6181.06740158431
2015	230	2	91	0	0	0	21.2777777777778	2125.79306317045	-6193.45137547298
2015	230	2.5	90	0	0	0	21.2777777777778	2120.31265314322	-6197.36370495234
2015	230	3	92	0	0	0	21	2127.43874102699	-6192.27656666129
2015	230	3.5	94	0	0	0	20.7777777777778	2143.53259570653	-6180.78756095067
2015	230	4	94	0	0	0	20.7777777777778	2158.70662030117	-6169.95519923918
2015	230	4.5	96	0	0	0	20.2222222222222	2162.75878962275	-6167.06245555515
2015	230	5	97	0	0	0	20	2150.47823101849	-6175.82924329763
2015	230	5.5	97	0	0	0	19.8333333333333	2117.76427958854	-6199.18292594728
2015	230	6	96	0	0	0	19.2777777777778	2059.965948909	-6240.44372794057
2015	230	6.5	97	0	0	8	19.1666666666667	1967.27730119174	-6306.61186628512
2015	230	7	98	0	0	32	19.5555555555556	1809.82291471549	-6419.01466731744
2015	230	7.5	97	0	0	118	20.1666666666667	1576.61983626703	-6585.4925903121
2015	230	8	90	0	0	249	22.2777777777778	1352.32447059842	-6745.61151696723
2015	230	8.5	86	1	0	356	23.2777777777778	1220.50247950044	-6839.71598346493
2015	230	9	82	1	0	473	24.6111111111111	1164.71719495329	-6879.53972149988
2015	230	9.5	75	1	0	571	25.5555555555556	1145.97977272378	-6892.91590484959
2015	230	10	74	1	0	640	26.2222222222222	1135.09499353564	-6900.6862801103
2015	230	10.5	72	2	0	700	26.7222222222222	1112.706032029	-6916.66920724158
2015	230	11	68	1	0	766	27.9444444444444	1089.01601355262	-6933.58092683761
2015	230	11.5	66	1	0	813	28.9444444444444	1076.7633788174	-6942.32778041907
2015	230	12	62	1	0	848	30.1111111111111	1069.26787927419	-6947.67863257789
2015	230	12.5	61	2	0	861	29.8888888888889	1056.94351877045	-6956.47668941552
2015	230	13	59	2	0	864	30.3888888888889	1038	-6970
2015	230	13.5	57	1	0	843	31.1666666666667	1038	-6970
2015	230	14	54	1	0	796	32.4444444444444	1074.2049128438	-6944.15420614282
2015	230	14.5	52	2	0	787	32.5	1234.46881298721	-6829.74576263337
2015	230	15	53	2	0	695	32.6111111111111	1457.64785341674	-6670.42375301907
2015	230	15.5	56	3	0	368	31.8888888888889	1679.50171200212	-6512.04775802204
2015	230	16	58	6	0	498	31.0555555555556	1862.48460612465	-6381.42078534336
2015	230	16.5	61	7	0	384	30.5	1985.91077629731	-6293.30988822211
2015	230	17	67	9	0	91	28.3888888888889	2069.84001604822	-6233.39487507043
2015	230	17.5	68	8	0	159	28.2222222222222	2136.80129755518	-6185.5928685939
2015	230	18	71	8	0	43	27.0555555555556	2178.45475457961	-6155.8574934989
2015	230	18.5	66	8	0	4	26.6666666666667	2185.43749966087	-6150.87268409731
2015	230	19	61	7	0	0	26.7777777777778	2175.16339886654	-6158.20711112228
2015	230	19.5	61	7	0	0	26.8333333333333	2167.2863536989	-6163.83033928705
2015	230	20	64	7	0	0	26.5	2163.64365387078	-6166.43077280411
2015	230	20.5	61	8	0	0	26.4444444444444	2163.27821187996	-6166.69165282341
2015	230	21	62	7	0	0	26.1666666666667	2171.87204315346	-6160.55672874566
2015	230	21.5	63	6	0	0	25.9444444444444	2193.75914994048	-6144.93206331454
2015	230	22	63	6	0	0	25.7222222222222	2221.24237884955	-6125.31246439496
2015	230	22.5	70	2	0	0	24.2777777777778	2243.29126141991	-6109.57231122422
2015	230	23	67	2	0	0	24.9444444444444	2247.57322455413	-6106.51552340792
2015	230	23.5	78	0	0	0	22.7222222222222	2229.03141825549	-6119.75206137176
2015	231	0	77	0	0	0	22.8888888888889	2213.01398956687	-6131.18650845341
2015	231	0.5	80	0	0	0	22.3888888888889	2221.11044952871	-6125.40664548151
2015	231	1	83	0	0	0	21.8333333333333	2229.47076813223	-6119.43842033651
2015	231	1.5	81	0	0	0	21.8888888888889	2215.21531511937	-6129.61503646319
2015	231	2	84	0	0	0	21.7777777777778	2204.78560028419	-6137.06055251186
2015	231	2.5	87	0	0	0	21.1111111111111	2223.06020229581	-6124.01476509477
2015	231	3	88	0	0	0	20.7777777777778	2239.34483527145	-6112.38956746637
2015	231	3.5	90	0	0	0	20.5	2231.72360352251	-6117.8301767442
2015	231	4	92	0	0	0	20.3333333333333	2268.9670366891	-6091.24300885595
2015	231	4.5	92	0	0	0	20.5	2433.60827313492	-5973.70969297895
2015	231	5	88	1	0	0	20.6666666666667	2772.54446078919	-5731.75151247885
2015	231	5.5	89	1	0	0	20.8888888888889	3275.63234365092	-5372.60948751148
2015	231	6	94	0	0	0	20.1666666666667	3740.2030404325	-5040.96393120518
2015	231	6.5	92	0	0	11	19.8333333333333	3994.69930557206	-4859.28532767981
2015	231	7	94	0	0	58	20.1111111111111	4184.53606169728	-4723.76555204891
2015	231	7.5	91	0	0	129	20.7222222222222	4475.97156751987	-4515.71693614281
2015	231	8	86	0	0	197	21.9444444444444	4801.66525789837	-4283.2122476652
2015	231	8.5	83	0	0	251	22.4444444444444	5046.44154081895	-4108.47249958774
2015	231	9	81	0	0	303	23.1111111111111	5137.38354063176	-4043.55125008046
2015	231	9.5	76	0	0	460	24.6111111111111	5057.49083233079	-4100.58468303878
2015	231	10	71	1	0	550	26.0555555555556	4971.1700771216	-4162.20694006114
2015	231	10.5	67	1	0	725	27.3888888888889	5016.54813571929	-4129.81266381429
2015	231	11	66	1	0	759	28.0555555555556	5045.22558066573	-4109.34054353509
2015	231	11.5	65	1	0	557	28.6666666666667	4917.27520887134	-4200.6811565512
2015	231	12	58	1	0	918	29.9444444444444	4813.18500289412	-4274.98858598337
2015	231	12.5	55	1	0	914	31.0555555555556	4917.14788357189	-4200.7720509405
2015	231	13	52	1	0	986	31.6111111111111	5107.76133921411	-4064.69780869088
2015	231	13.5	49	1	0	930	32.6111111111111	5231.69107189562	-3976.22743072088
2015	231	14	49	2	0	723	32.3333333333333	5313.47107128113	-3917.84670722964
2015	231	14.5	47	1	0	506	32.4444444444444	5408.88244453179	-3849.734882315
2015	231	15	45	1	0	530	32.2222222222222	5520.8264812047	-3769.82079695671
2015	231	15.5	47	2	0	630	32.5555555555556	5632.58616145372	-3690.03831910011
2015	231	16	45	2	0	599	32.6666666666667	5701.85104542368	-3640.59182767083
2015	231	16.5	52	1	0	286	31.3888888888889	5688.28067232127	-3650.27938215502
2015	231	17	54	1	0	229	30.6666666666667	5585.00791760961	-3724.00325330081
2015	231	17.5	61	1	0	39	29.2222222222222	5407.39524624309	-3850.79655647398
2015	231	18	68	4	0	20	27.3888888888889	5226.25014488471	-3980.11157424921
2015	231	18.5	71	6	0	3	26.5555555555556	5106.03846305011	-4065.92772746925
2015	231	19	72	7	0	0	25.9444444444444	5030.4144799569	-4119.9138228403
2015	231	19.5	73	7	0	0	25.7222222222222	4926.10219215727	-4194.37979100522
2015	231	20	74	7	0	0	25.3333333333333	4572.91603583983	-4446.5106724901
2015	231	20.5	77	9	0	0	24.8888888888889	3831.89088407637	-4975.51024219196
2015	231	21	76	7	0	0	24.7777777777778	3035.85291783499	-5543.78210260846
2015	231	21.5	75	5	0	0	25	2541.78467275164	-5896.48523074179
2015	231	22	76	3	0	0	24.8888888888889	2331.50279523748	-6046.60027401174
2015	231	22.5	82	0	0	0	23.5555555555556	2291.05625924374	-6075.4740579659
2015	231	23	88	0	0	0	22.5	2298.58923810676	-6070.09645024554
2015	231	23.5	90	0	0	0	22.1666666666667	2262.84750795572	-6095.61158940823
2015	232	0	90	0	0	0	22.2222222222222	2222.88805670609	-6124.13765558327
2015	232	0.5	90	0	0	0	22.2222222222222	2228.56830479806	-6120.08266664086
2015	232	1	91	0	0	0	22	2242.63619098452	-6110.03994984299
2015	232	1.5	92	0	0	0	21.8333333333333	2225.21188842175	-6122.47872946623
2015	232	2	93	0	0	0	21.7777777777778	2213.01398956687	-6131.18650845341
2015	232	2.5	93	0	0	0	21.6111111111111	2239.5917804898	-6112.21327936881
2015	232	3	91	0	0	0	21.5555555555556	2249.21890241067	-6105.34071459623
2015	232	3.5	90	0	0	0	21.3888888888889	2209.90808670988	-6133.40373585922
