Year	Day	Time	OutHum	WindSpeed	Rain	SolarRad	TempOut	Activa	Reactiva
2015	225	0	88	0	0	0	23	2071.49	-6232.22
2015	225	0.25	87	0.1	-0	0	22.88	2099.47	-6212.24
2015	225	0.5	88	0	0	0	22.78	2112.49	-6202.95
2015	225	0.75	89	-0.1	0	-0	22.76	2114.06	-6201.83
2015	225	1	89	0	0	0	22.89	2107.69	-6206.37
2015	225	1.25	88	0.5	-0	0	23.13	2096.9	-6214.08
2015	225	1.5	87	1	0	0	23.17	2085.2	-6222.43
2015	225	1.75	89	1.2	0	-0	22.72	2076.11	-6228.92
2015	225	2	92	1	0	0	22.11	2073.13	-6231.05
2015	225	2.25	94	0.5	-0	0	21.71	2078.12	-6227.48
2015	225	2.5	95	0	0	0	21.56	2086.29	-6221.65
2015	225	2.75	95	-0.1	0	-0	21.54	2091.17	-6218.17
2015	225	3	95	0	0	0	21.44	2086.3	-6221.65
2015	225	3.25	96	0	-0	0	21.09	2069.4	-6233.71
2015	225	3.5	97	0	0	0	20.72	2054.92	-6244.05
2015	225	3.75	98	-0	0	-0	20.61	2061.47	-6239.37
2015	225	4	98	0	0	0	20.61	2107.69	-6206.37
2015	225	4.25	99	0	-0	0	20.56	2208.06	-6134.72
2015	225	4.5	99	0	0	0	20.5	2360.54	-6025.87
2015	225	4.75	99	-0	0	-0	20.48	2558.99	-5884.2
2015	225	5	99	0	0	0	20.44	2797.23	-5714.13
2015	225	5.25	99	0	-0	0.1	20.35	3068.74	-5520.3
2015	225	5.5	99	0	0	0	20.22	3365.57	-5308.41
2015	225	5.75	100	-0	0	-0.4	20.12	3679.38	-5084.38
2015	225	6	100	0	0	1	20.11	4001.87	-4854.17
2015	225	6.25	100	0	-0	5.9	20.22	4322.09	-4625.57
2015	225	6.5	99	0	0	14	20.28	4618.7	-4413.83
2015	225	6.75	99	0	0	24.6	20.15	4867.73	-4236.05
2015	225	7	98	0	0	39	20.17	5045.23	-4109.34
2015	225	7.25	97	-0	-0	58.9	20.61	5136.85	-4043.93
2015	225	7.5	96	0	0	86	21.17	5166.79	-4022.56
2015	225	7.75	96	0	0	120.6	21.5	5168.86	-4021.08
2015	225	8	95	0	0	159	21.78	5176.88	-4015.36
2015	225	8.25	93	-0	-0	197.4	22.23	5214.26	-3988.67
2015	225	8.5	91	0	0	237	22.78	5262.8	-3954.02
2015	225	8.75	89	0	0	279	23.27	5293.88	-3931.83
2015	225	9	87	0	0	321	23.67	5278.91	-3942.52
2015	225	9.25	86	-0	-0	360	24	5200.2	-3998.71
2015	225	9.5	85	0	0	395	24.39	5083.78	-4081.82
2015	225	9.75	83	0	0	424.5	24.9	4966.6	-4165.47
2015	225	10	81	0	0	442	25.33	4885.59	-4223.3
2015	225	10.25	80	-0.1	-0	442.8	25.5	4866.95	-4236.6
2015	225	10.5	79	0	0	435	25.61	4893.74	-4217.48
2015	225	10.75	78	0.5	0	431	25.9	4938.27	-4185.7
2015	225	11	76	1	0	448	26.39	4972.82	-4161.03
2015	225	11.25	75	1.1	-0	495.1	26.98	4976.13	-4158.67
2015	225	11.5	74	1	0	543	27.44	4952.68	-4175.41
2015	225	11.75	73	1	0	561.2	27.63	4913.38	-4203.46
2015	225	12	71	1	0	553	27.83	4869.14	-4235.05
2015	225	12.25	69	1	-0	533.6	28.31	4830.38	-4262.71
2015	225	12.5	68	1	0	531	28.78	4805.56	-4280.43
2015	225	12.75	68	1	0	558.7	28.89	4802.66	-4282.5
2015	225	13	69	1	0	558	28.72	4829.64	-4263.24
2015	225	13.25	68	0.9	-0	487.3	28.47	4890.59	-4219.73
2015	225	13.5	67	1	0	446	28.5	4974.07	-4160.14
2015	225	13.75	66	1.4	0	519.8	29.05	5064.73	-4095.41
2015	225	14	66	2	0	600	29.61	5147.26	-4036.5
2015	225	14.25	65	2.4	-0	574.7	29.67	5211.95	-3990.32
2015	225	14.5	64	3	0	515	29.5	5271.65	-3947.7
2015	225	14.75	64	4	0	501.9	29.43	5344.86	-3895.44
2015	225	15	64	5	0	472	29.28	5450.06	-3820.34
2015	225	15.25	66	5.8	-0	361	28.81	5598.65	-3714.26
2015	225	15.5	68	7	0	246	28.11	5773.66	-3589.33
2015	225	15.75	70	8.8	0	208.8	27.35	5951.03	-3462.71
2015	225	16	72	10	0	210	26.78	6106.69	-3351.59
2015	225	16.25	72	9.5	-0	195.4	26.56	6217.66	-3272.37
2015	225	16.5	72	9	0	173	26.44	6265.28	-3238.37
2015	225	16.75	73	10.1	0	159.8	26.15	6231.96	-3262.16
2015	225	17	74	11	0	147	25.83	6100.11	-3356.29
2015	225	17.25	75	9.7	-0	123.4	25.67	5862.63	-3525.82
2015	225	17.5	75	8	0	94	25.56	5554.38	-3745.87
2015	225	17.75	76	7.7	0	66.2	25.35	5220.72	-3984.06
2015	225	18	76	8	0	41	25.11	4906.99	-4208.02
2015	225	18.25	76	8	-0	18.9	24.93	4649.18	-4392.06
2015	225	18.5	77	8	0	4	24.72	4445.9	-4537.18
2015	225	18.75	79	8.6	0	-0.6	24.44	4286.38	-4651.06
2015	225	19	80	9	0	0	24.22	4159.85	-4741.39
2015	225	19.25	80	8.5	-0	0.3	24.16	4055.1	-4816.17
2015	225	19.5	80	8	0	0	24.11	3959.01	-4884.76
2015	225	19.75	81	8.3	0	-0.1	23.91	3858.02	-4956.86
2015	225	20	83	9	0	0	23.67	3738.56	-5042.14
2015	225	20.25	83	9.2	-0	0	23.52	3590.2	-5148.05
2015	225	20.5	83	9	0	0	23.5	3415.13	-5273.03
2015	225	20.75	82	8.5	0	-0	23.57	3218.69	-5413.26
2015	225	21	82	8	0	0	23.67	3006.23	-5564.93
2015	225	21.25	82	7.5	-0	0	23.74	2785.89	-5722.23
2015	225	21.5	81	7	0	0	23.78	2577	-5871.35
2015	225	21.75	80	6.2	0	-0	23.83	2401.7	-5996.49
2015	225	22	79	5	0	0	24	2282.13	-6081.84
2015	225	22.25	78	3.5	-0	0	24.3	2232.28	-6117.43
2015	225	22.5	79	2	0	0	24.28	2233.52	-6116.55
2015	225	22.75	83	0.7	0	-0	23.58	2259.07	-6098.31
2015	225	23	87	0	0	0	22.72	2282.13	-6081.84
2015	225	23.25	88	-0.1	-0	0	22.3	2282.3	-6081.72
2015	225	23.5	88	0	0	0	22.22	2264.62	-6094.35
2015	225	23.75	88	0	0	-0	22.27	2240.46	-6111.59
2015	226	0	88	0	0	0	22.28	2221.24	-6125.31
2015	226	0.25	88	-0	-0	0	22.15	2215.35	-6129.52
2015	226	0.5	89	0	0	0	22	2219.17	-6126.79
2015	226	0.75	90	-0	0	-0	21.92	2226.08	-6121.86
2015	226	1	91	0	0	0	21.78	2229.47	-6119.44
2015	226	1.25	94	0	-0	0	21.46	2224.68	-6122.86
2015	226	1.5	96	0	0	0	21.17	2214.95	-6129.8
2015	226	1.75	97	-0.1	0	-0	21.09	2205.49	-6136.56
2015	226	2	98	0	0	0	21	2201.49	-6139.41
2015	226	2.25	99	0.5	0	0	20.67	2206.38	-6135.92
2015	226	2.5	100	1	0	0	20.39	2216.37	-6128.79
2015	226	2.75	100	1.2	0	-0	20.41	2225.92	-6121.97
2015	226	3	100	1	0	0	20.5	2229.47	-6119.44
2015	226	3.25	100	0.5	-0	0	20.38	2224.19	-6123.21
2015	226	3.5	100	0	0	0	20.22	2218.21	-6127.48
2015	226	3.75	100	-0.2	0	-0	20.2	2222.38	-6124.5
2015	226	4	100	0	0	0	20.22	2247.57	-6106.52
2015	226	4.25	100	0.6	-0	0	20.16	2305.39	-6065.24
2015	226	4.5	100	1	0	0	20.11	2410.43	-5990.25
2015	226	4.75	100	0.6	0	-0	20.18	2578.04	-5870.6
2015	226	5	100	0	0	0	20.28	2823.56	-5695.33
2015	226	5.25	100	-0.1	-0	0.1	20.31	3151.98	-5460.88
2015	226	5.5	100	0	0	0	20.33	3526.87	-5193.25
2015	226	5.75	100	0	0	-0.4	20.4	3901.46	-4925.84
2015	226	6	100	0	0	0	20.44	4228.97	-4692.05
2015	226	6.25	100	-0	-0	2.8	20.42	4474.15	-4517.02
2015	226	6.5	100	0	0	10	20.39	4647.89	-4392.99
2015	226	6.75	100	0	0	23.3	20.45	4772.62	-4303.94
2015	226	7	100	0	0	44	20.61	4870.78	-4233.87
2015	226	7.25	99	-0	-0	71.3	20.85	4959.38	-4170.62
2015	226	7.5	98	0	0	97	21.06	5033.75	-4117.53
2015	226	7.75	97	0	0	114.3	21.19	5083.83	-4081.78
2015	226	8	96	0	0	129	21.5	5099.53	-4070.57
2015	226	8.25	95	-0	-0	151.9	22.15	5074.31	-4088.57
2015	226	8.5	94	0	0	202	22.78	5015.73	-4130.4
2015	226	8.75	91	0	0	287.2	23.06	4934.87	-4188.12
2015	226	9	89	0	0	363	23.22	4842.81	-4253.84
2015	226	9.25	88	-0.1	-0	391.8	23.57	4752.41	-4318.37
2015	226	9.5	88	0	0	416	24	4683.65	-4367.46
2015	226	9.75	88	0.5	0	477.6	24.39	4658.26	-4385.59
2015	226	10	86	1	0	536	24.78	4697.99	-4357.23
2015	226	10.25	83	1	-0	541.8	25.21	4811.38	-4276.28
2015	226	10.5	81	1	0	494	25.5	4954.15	-4174.36
2015	226	10.75	80	1.6	0	421.6	25.49	5068.81	-4092.5
2015	226	11	80	2	0	425	25.5	5097.89	-4071.75
2015	226	11.25	79	1.6	-0	570.6	25.82	5004.36	-4138.52
2015	226	11.5	78	1	0	718	26.28	4833.08	-4260.78
2015	226	11.75	77	1	0	717.5	26.61	4649.39	-4391.92
2015	226	12	76	1	0	590	26.72	4518.61	-4485.28
2015	226	12.25	76	0.5	-0	406.2	26.6	4493.3	-4503.35
2015	226	12.5	77	0	0	267	26.44	4574.94	-4445.06
2015	226	12.75	76	-0.2	0	249	26.48	4752.26	-4318.48
2015	226	13	75	0	0	302	26.78	5013.96	-4131.66
2015	226	13.25	74	0.3	-0	359.6	27.29	5339.92	-3898.96
2015	226	13.5	73	1	0	417	27.72	5674.67	-3659.99
2015	226	13.75	73	2	0	483.1	27.84	5953.9	-3460.66
2015	226	14	73	3	0	560	28	6113.27	-3346.89
2015	226	14.25	70	3.5	-0	637.5	28.53	6113.77	-3346.53
2015	226	14.5	67	4	0	662	29.06	6017.53	-3415.24
2015	226	14.75	66	5.1	0	594.5	29.16	5911.97	-3490.59
2015	226	15	67	6	0	497	28.89	5884.52	-3510.19
2015	226	15.25	67	6	-0	435.3	28.39	5989.42	-3435.31
2015	226	15.5	68	6	0	391	27.83	6148.19	-3321.96
2015	226	15.75	70	6.7	0	333.9	27.37	6249.18	-3249.87
2015	226	16	72	8	0	273	26.94	6180.74	-3298.72
2015	226	16.25	73	9.2	-0	223.9	26.5	5870.3	-3520.34
2015	226	16.5	74	10	0	191	26.06	5401.6	-3854.93
2015	226	16.75	75	10.1	0	171.7	25.63	4897.48	-4214.81
2015	226	17	76	10	0	146	25.22	4480.76	-4512.3
2015	226	17.25	77	10.2	-0	99.1	24.82	4242.95	-4682.06
2015	226	17.5	77	10	0	53	24.56	4150.29	-4748.21
2015	226	17.75	77	8.9	0	30.8	24.5	4137.71	-4757.2
2015	226	18	77	8	0	22	24.5	4140.1	-4755.49
2015	226	18.25	77	8.4	-0	12	24.39	4106.08	-4779.77
2015	226	18.5	77	9	0	3	24.22	4038.97	-4827.68
2015	226	18.75	78	8.5	0	-0.2	24.07	3955.78	-4887.07
2015	226	19	79	8	0	0	23.89	3873.5	-4945.8
2015	226	19.25	80	8.5	-0	0.2	23.67	3804.21	-4995.27
2015	226	19.5	80	9	0	0	23.5	3740.18	-5040.98
2015	226	19.75	80	8.3	0	-0	23.49	3668.76	-5091.97
2015	226	20	79	7	0	0	23.61	3577.28	-5157.27
2015	226	20.25	79	5.9	-0	0	23.79	3455.94	-5243.89
2015	226	20.5	78	5	0	0	23.94	3306.37	-5350.67
2015	226	20.75	77	4	0	-0	24.01	3133.03	-5474.41
2015	226	21	77	3	0	0	24.06	2940.4	-5611.92
2015	226	21.25	78	2	-0	0	24.1	2735.74	-5758.02
2015	226	21.5	80	1	0	0	23.94	2537.41	-5899.61
2015	226	21.75	81	0.2	0	-0	23.47	2366.54	-6021.58
2015	226	22	82	0	0	0	23.11	2244.28	-6108.87
2015	226	22.25	81	0.9	-0	0	23.24	2184.51	-6151.54
2015	226	22.5	81	2	0	0	23.5	2172.1	-6160.4
2015	226	22.75	82	2.4	0	-0	23.48	2184.67	-6151.42
2015	226	23	83	2	0	0	23.28	2199.85	-6140.58
2015	226	23.25	85	0.9	-0	0	23.05	2200.3	-6140.26
2015	226	23.5	86	0	0	0	22.72	2188.87	-6148.42
2015	226	23.75	87	-0.2	0	-0	22.22	2173.47	-6159.42
2015	227	0	89	0	0	0	21.72	2162	-6167.61
2015	227	0.25	91	0	-0	0	21.42	2160.19	-6168.89
2015	227	0.5	92	0	0	0	21.28	2165.16	-6165.35
2015	227	0.75	92	-0	0	0	21.2	2171.84	-6160.58
2015	227	1	92	0	0	0	21.17	2175.16	-6158.21
2015	227	1.25	92	0	-0	-0	21.19	2171.67	-6160.7
2015	227	1.5	92	0	0	0	21.22	2164.24	-6166
2015	227	1.75	92	-0	0	0	21.24	2157.33	-6170.94
2015	227	2	92	0	0	0	21.28	2155.42	-6172.3
2015	227	2.25	92	0	-0	-0	21.33	2161.18	-6168.19
2015	227	2.5	92	0	0	0	21.28	2170.23	-6161.73
2015	227	2.75	93	-0.1	0	0	21.03	2176.4	-6157.32
2015	227	3	95	0	0	0	20.78	2173.52	-6159.38
2015	227	3.25	97	0.5	-0	-0	20.65	2159.2	-6169.61
2015	227	3.5	98	1	0	0	20.39	2146.16	-6178.91
2015	227	3.75	99	1.1	0.1	0	19.77	2150.92	-6175.52
2015	227	4	100	1	0.1	0	19.17	2189.97	-6147.63
2015	227	4.25	100	1.1	0.1	-0	18.96	2274.54	-6087.26
2015	227	4.5	100	1	0	0	19	2394.65	-6001.52
2015	227	4.75	100	0.5	-0	0	19.04	2535.02	-5901.32
2015	227	5	100	0	0	0	19.11	2680.39	-5797.54
2015	227	5.25	100	-0.1	0	-0	19.26	2817.51	-5699.65
2015	227	5.5	100	0	0	0	19.39	2941.27	-5611.3
2015	227	5.75	100	0	-0	0	19.38	3048.54	-5534.72
2015	227	6	100	0	0	0	19.28	3136.24	-5472.12
2015	227	6.25	100	-0	0	1.7	19.17	3203.89	-5423.83
2015	227	6.5	100	0	0	15	19.22	3261.57	-5382.65
2015	227	6.75	100	0	-0	46.5	19.53	3322	-5339.51
2015	227	7	100	0	0	82	19.89	3397.9	-5285.32
2015	227	7.25	100	-0	0	108.3	20.12	3501.65	-5211.26
2015	227	7.5	100	0	0	138	20.44	3644.3	-5109.43
2015	227	7.75	101	0	-0	188.5	21.08	3836.54	-4972.19
2015	227	8	99	0	0	271	21.89	4089.09	-4791.9
2015	227	8.25	93	-0.1	0	382.1	22.7	4400.39	-4569.67
2015	227	8.5	88	0	0	466	23.44	4719.91	-4341.57
2015	227	8.75	87	0.4	-0	480.4	24.08	4984.86	-4152.43
2015	227	9	88	1	0	488	24.5	5132.45	-4047.08
2015	227	9.25	88	1.7	0	552.5	24.63	5124.19	-4052.97
2015	227	9.5	86	2	0	636	24.72	5018.87	-4128.16
2015	227	9.75	83	1.6	-0	684.5	25.02	4899.57	-4213.32
2015	227	10	81	1	0	682	25.5	4849.39	-4249.14
2015	227	10.25	79	0.8	0	633.2	26.06	4924.42	-4195.58
2015	227	10.5	78	1	0	587	26.44	5072.77	-4089.67
2015	227	10.75	77	1.6	-0	576.9	26.45	5215.59	-3987.73
2015	227	11	78	2	0	530	26.22	5273.97	-3946.04
2015	227	11.25	80	1.6	0	400.2	26.02	5194.23	-4002.97
2015	227	11.5	80	1	0	354	26.11	5023.31	-4124.99
2015	227	11.75	78	0.9	-0	519.8	26.65	4833.31	-4260.63
2015	227	12	75	1	0	662	27.39	4696.34	-4358.4
2015	227	12.25	75	1	0	569.9	28.03	4666.87	-4379.44
2015	227	12.5	75	1	0	497	28.56	4728.7	-4335.3
2015	227	12.75	72	1	-0	683.2	28.94	4848	-4250.14
2015	227	13	69	1	0	850	29	4990.92	-4148.11
2015	227	13.25	69	1	0	713.2	28.68	5128.52	-4049.88
2015	227	13.5	70	1	0	484	28.61	5251.42	-3962.14
2015	227	13.75	68	1	-0	412.6	29.25	5355.16	-3888.09
2015	227	14	67	1	0	410	29.61	5435.25	-3830.91
2015	227	14.25	68	0.9	0	344.8	28.82	5489.35	-3792.29
2015	227	14.5	70	1	0	255	27.83	5523.56	-3767.87
2015	227	14.75	71	1.5	-0	217.6	27.7	5546.12	-3751.77
2015	227	15	70	3	0	295	28.11	5565.26	-3738.1
2015	227	15.25	68	5.4	0	495.2	28.5	5589.43	-3720.85
2015	227	15.5	67	7	0	622	28.67	5627.91	-3693.38
2015	227	15.75	67	6.3	-0	507.3	28.53	5690.19	-3648.92
2015	227	16	68	5	0	301	28.17	5785.78	-3580.68
2015	227	16.25	70	5	0	183.8	27.66	5913.32	-3489.63
2015	227	16.5	72	6	0	143	27.11	6028.02	-3407.75
2015	227	16.75	73	7.3	-0	124.8	26.58	6074.27	-3374.73
2015	227	17	74	8	0	104	26.11	5996.43	-3430.3
2015	227	17.25	75	7.6	0	70.7	25.71	5760.91	-3598.43
2015	227	17.5	77	7	0	48	25.39	5422.31	-3840.15
2015	227	17.75	78	7.2	-0	54.7	25.13	5057.27	-4100.74
2015	227	18	79	8	0	60	24.89	4742.42	-4325.51
2015	227	18.25	80	8.7	0	34.3	24.64	4535.52	-4473.2
2015	227	18.5	80	9	0	3	24.39	4418.83	-4556.51
2015	227	18.75	80	8.6	-0	-4.9	24.16	4355.74	-4601.55
2015	227	19	81	8	0	0	24	4309.61	-4634.48
2015	227	19.25	82	7.8	0	1.4	23.94	4248.87	-4677.84
2015	227	19.5	82	8	0	0	23.89	4162.11	-4739.77
2015	227	19.75	82	8.5	-0	-0.4	23.77	4042.95	-4824.84
2015	227	20	82	9	0	0	23.67	3885.02	-4937.58
2015	227	20.25	82	9.2	0	0.1	23.66	3685.49	-5080.02
2015	227	20.5	82	9	0	0	23.67	3455.72	-5244.05
2015	227	20.75	83	8.6	-0	-0	23.59	3210.62	-5419.02
2015	227	21	83	8	0	0	23.5	2965.09	-5594.3
2015	227	21.25	83	7.4	0	0	23.5	2733.78	-5759.42
2015	227	21.5	82	7	0	0	23.56	2530.36	-5904.64
2015	227	21.75	81	6.6	-0	-0	23.61	2368.21	-6020.4
2015	227	22	81	6	0	0	23.61	2260.74	-6097.12
2015	227	22.25	82	4.8	0	0	23.54	2215.1	-6129.7
2015	227	22.5	82	4	0	0	23.5	2213.47	-6130.86
2015	227	22.75	82	4.1	-0	-0	23.54	2231.77	-6117.8
2015	227	23	82	4	0	0	23.44	2245.93	-6107.69
2015	227	23.25	85	2.5	0	0	23.02	2237.92	-6113.41
2015	227	23.5	88	1	0	0	22.5	2213.93	-6130.53
2015	227	23.75	90	0.8	-0	-0	22.13	2186.19	-6150.33
2015	228	0	91	1	0	0	21.89	2166.94	-6164.08
2015	228	0.25	92	0.6	0	0	21.68	2164.94	-6165.51
2015	228	0.5	92	0	0	0	21.5	2175.15	-6158.22
2015	228	0.75	93	-0.1	-0	-0	21.34	2189.07	-6148.28
2015	228	1	93	0	0	0	21.22	2198.2	-6141.76
2015	228	1.25	93	0	0	-0	21.16	2196.57	-6142.93
2015	228	1.5	93	0	0	0	21.11	2188.29	-6148.83
2015	228	1.75	94	0	-0	0	21.02	2180.04	-6154.73
2015	228	2	94	0	0	0	20.94	2178.45	-6155.86
2015	228	2.25	94	-0.1	0	-0	20.93	2187.54	-6149.37
2015	228	2.5	94	0	0	0	20.94	2200.62	-6140.03
2015	228	2.75	96	0.3	-0	0	20.9	2208.38	-6134.49
2015	228	3	99	1	0	0	20.67	2201.49	-6139.41
2015	228	3.25	100	1.8	0	-0	20.19	2176.32	-6157.38
2015	228	3.5	100	2	0	0	19.78	2151.95	-6174.78
2015	228	3.75	100	0.9	0	0	19.7	2153.18	-6173.9
2015	228	4	100	0	0	0	19.83	2204.79	-6137.06
2015	228	4.25	100	0.4	-0	-0	19.97	2323.36	-6052.41
2015	228	4.5	100	1	0	0	20	2492.7	-5931.52
2015	228	4.75	100	0.7	0	0	19.87	2688.41	-5791.81
2015	228	5	100	0	0	0	19.72	2886.1	-5650.69
2015	228	5.25	100	-0.1	-0	-0	19.68	3066.96	-5521.57
2015	228	5.5	100	0	0	0	19.67	3234.64	-5401.87
2015	228	5.75	100	0	0	0.1	19.61	3398.38	-5284.99
2015	228	6	100	0	0	0	19.56	3567.41	-5164.32
2015	228	6.25	100	-0	-0	0.5	19.55	3752.12	-5032.46
2015	228	6.5	100	0	0	6	19.56	3967.5	-4878.7
2015	228	6.75	100	0	0	19.5	19.53	4229.69	-4691.53
2015	228	7	100	0	0	35	19.56	4554.81	-4459.43
2015	228	7.25	100	-0.1	-0	49.5	19.73	4943.23	-4182.16
2015	228	7.5	100	0	0	80	20.11	5332.15	-3904.51
2015	228	7.75	100	0.5	0	141.1	20.71	5643.03	-3682.58
2015	228	8	100	1	0	218	21.33	5797.3	-3572.45
2015	228	8.25	98	1.2	-0	286.5	21.81	5746.5	-3608.71
2015	228	8.5	96	1	0	313	22.22	5562.55	-3740.03
2015	228	8.75	94	0.4	0	282.9	22.69	5347.45	-3893.59
2015	228	9	92	0	0	267	23.11	5203.21	-3996.56
2015	228	9.25	91	0.4	-0	334.3	23.41	5199.52	-3999.19
2015	228	9.5	89	1	0	461	23.89	5276.82	-3944.01
2015	228	9.75	85	1.1	0	599.8	24.76	5343.24	-3896.6
2015	228	10	81	1	0	701	25.5	5306.89	-3922.55
2015	228	10.25	80	1	-0	732.2	25.64	5103.6	-4067.67
2015	228	10.5	80	1	0	732	25.56	4780.02	-4298.66
2015	228	10.75	78	1	0	736.1	25.71	4410.49	-4562.47
2015	228	11	76	1	0	698	26.06	4069.34	-4806
2015	228	11.25	75	1	-0	579.4	26.41	3821.39	-4983.01
2015	228	11.5	75	1	0	456	26.61	3693.31	-5074.44
2015	228	11.75	75	1	0	420.5	26.65	3702.22	-5068.08
2015	228	12	73	1	0	520	27.11	3865.27	-4951.68
2015	228	12.25	69	0.9	-0	745.9	28.37	4184.55	-4723.76
2015	228	12.5	66	1	0	914	29.5	4601.94	-4425.79
2015	228	12.75	65	1.6	0	872	29.64	5044.32	-4109.98
2015	228	13	65	2	0	772	29.5	5438.54	-3828.56
2015	228	13.25	64	1.5	-0	784.9	29.9	5726.66	-3622.88
2015	228	13.5	63	1	0	854	30.39	5911.57	-3490.88
2015	228	13.75	62	1.5	0	880.2	30.4	6011.37	-3419.63
2015	228	14	61	2	0	824	30.11	6044.15	-3396.23
2015	228	14.25	62	1.6	-0	682.8	29.86	6028	-3407.76
2015	228	14.5	63	1	0	542	29.72	5980.97	-3441.34
2015	228	14.75	65	1.4	0	478.2	29.68	5921.09	-3484.08
2015	228	15	66	3	0	446	29.5	5866.42	-3523.11
2015	228	15.25	67	5.4	-0	390.8	29.03	5830.39	-3548.83
2015	228	15.5	68	7	0	344	28.67	5808.02	-3564.8
2015	228	15.75	68	6.4	0	337	28.76	5789.76	-3577.83
2015	228	16	69	5	0	315	28.78	5766.03	-3594.77
2015	228	16.25	71	4.4	-0	231.2	28.22	5729.74	-3620.68
2015	228	16.5	72	5	0	157	27.5	5683.68	-3653.57
2015	228	16.75	72	6.5	0	160.1	27.07	5633.13	-3689.65
2015	228	17	73	8	0	175	26.72	5583.36	-3725.18
2015	228	17.25	75	8.8	-0	130.6	26.18	5537.73	-3757.75
2015	228	17.5	77	9	0	66	25.56	5491.88	-3790.49
2015	228	17.75	78	9.1	0	32.8	25.03	5439.51	-3827.87
2015	228	18	79	9	0	21	24.61	5374.36	-3874.38
2015	228	18.25	80	8.5	-0	10.5	24.3	5293.23	-3932.3
2015	228	18.5	80	8	0	2	24.17	5205.33	-3995.05
2015	228	18.75	79	7.8	0	-0.6	24.25	5122.95	-4053.86
2015	228	19	79	8	0	0	24.28	5058.39	-4099.94
2015	228	19.25	80	8.5	-0	0.2	24	5014.76	-4131.09
2015	228	19.5	82	9	0	0	23.67	4958.34	-4171.37
2015	228	19.75	82	9.1	0	-0.1	23.56	4846.2	-4251.42
2015	228	20	82	9	0	0	23.56	4635.45	-4401.87
2015	228	20.25	82	9	-0	0	23.5	4300.67	-4640.86
2015	228	20.5	82	9	0	0	23.44	3886.52	-4936.51
2015	228	20.75	82	8.8	0	-0	23.44	3455.16	-5244.45
2015	228	21	82	8	0	0	23.44	3068.77	-5520.29
2015	228	21.25	82	6.7	-0	0	23.42	2776.26	-5729.1
2015	228	21.5	82	6	0	0	23.44	2573.67	-5873.72
2015	228	21.75	82	6.6	0	-0	23.56	2443.77	-5966.45
2015	228	22	81	7	0	0	23.67	2369.35	-6019.58
2015	228	22.25	81	5.8	-0	0	23.69	2333.79	-6044.97
2015	228	22.5	80	4	0	0	23.78	2322.82	-6052.8
2015	228	22.75	79	2.9	0	-0	24.02	2322.78	-6052.83
2015	228	23	80	2	0	0	23.94	2319.98	-6054.82
2015	228	23.25	84	0.9	-0	0	23.19	2304.44	-6065.92
2015	228	23.5	89	0	0	0	22.33	2280.81	-6082.79
2015	228	23.75	90	-0.3	0	-0	22.01	2257.43	-6099.48
2015	229	0	90	0	0	0	22.06	2242.64	-6110.04
2015	229	0.25	90	0.6	-0	0	22.16	2242.09	-6110.43
2015	229	0.5	91	1	0	0	22.28	2250.84	-6104.19
2015	229	0.75	91	0.6	0	0	22.39	2261.24	-6096.76
2015	229	1	91	0	0	0	22.39	2265.68	-6093.59
2015	229	1.25	91	-0.1	-0	-0	22.17	2258.91	-6098.42
2015	229	1.5	92	0	0	0	21.89	2245.31	-6108.13
2015	229	1.75	93	0	0	0	21.69	2231.6	-6117.92
2015	229	2	94	0	0	0	21.56	2224.53	-6122.96
2015	229	2.25	94	-0	-0	-0	21.4	2228.85	-6119.88
2015	229	2.5	94	0	0	0	21.22	2241.24	-6111.04
2015	229	2.75	95	0	0	0	21.02	2256.39	-6100.22
2015	229	3	96	0	0	0	20.83	2268.97	-6091.24
2015	229	3.25	97	-0	-0	-0	20.72	2274.94	-6086.98
2015	229	3.5	97	0	0	0	20.67	2275.38	-6086.67
2015	229	3.75	97	0	0	0	20.65	2272.6	-6088.65
2015	229	4	97	0	0	0	20.61	2268.97	-6091.24
2015	229	4.25	97	-0	-0	-0	20.51	2269.62	-6090.77
2015	229	4.5	98	0	0	0	20.39	2291.01	-6075.5
2015	229	4.75	99	0	0	0	20.31	2352.4	-6031.69
2015	229	5	99	0	0	0	20.28	2473.03	-5945.57
2015	229	5.25	99	0	-0	-0	20.27	2663.53	-5809.57
2015	229	5.5	98	0	0	0	20.22	2899.91	-5640.83
2015	229	5.75	98	-0	0	0.1	20.09	3149.54	-5462.62
2015	229	6	99	0	0	0	19.94	3379.8	-5298.25
2015	229	6.25	100	0	-0	0.8	19.88	3562.79	-5167.61
2015	229	6.5	100	0	0	10	19.89	3689.64	-5077.06
2015	229	6.75	100	-0	0	31.2	19.96	3756.19	-5029.55
2015	229	7	99	0	0	46	20.11	3758.31	-5028.04
2015	229	7.25	99	0	-0	44.4	20.39	3695.72	-5072.72
2015	229	7.5	98	0	0	71	20.83	3583.67	-5152.71
2015	229	7.75	96	-0	0	157.9	21.44	3441.27	-5254.36
2015	229	8	94	0	0	232	22.06	3287.64	-5364.04
2015	229	8.25	92	0	-0	231	22.55	3139.3	-5469.93
2015	229	8.5	90	0	0	241	23.06	3002.43	-5567.64
2015	229	8.75	88	-0.1	0	346.2	23.72	2880.63	-5654.59
2015	229	9	85	0	0	474	24.44	2777.48	-5728.23
